id,country,income
8876,Country B,8238.28
8877,Country B,29412.76
8878,Country B,22172.68
8879,Country B,9669.16
8880,Country B,5001.39
8881,Country B,8505.57
8882,Country B,7261.06
8883,Country B,8211.56
8884,Country B,6157.87
8885,Country B,5833.33
8886,Country B,17805.75
8887,Country B,9726.45
8888,Country B,8765.37
8889,Country B,18865.35
8890,Country B,6085.25
8891,Country B,5385.51
8892,Country B,35748.4
8893,Country B,5013.18
8894,Country B,12184.47
8895,Country B,11546.31
8896,Country B,26716.3
8897,Country B,5901.66
8898,Country B,6945.09
8899,Country B,5698.01
8900,Country B,7906.36
8901,Country B,5933.96
8902,Country B,46876.88
8903,Country B,12701.12
8904,Country B,14823.76
8905,Country B,6444.95
8906,Country B,10127.42
8907,Country B,5532.7
8908,Country B,31892.88
8909,Country B,5006.09
8910,Country B,7316.87
8911,Country B,7220.83
8912,Country B,10747.81
8913,Country B,8705.37
8914,Country B,5561.12
8915,Country B,23177.4
8916,Country B,14538.01
8917,Country B,9051.47
8918,Country B,8290.06
8919,Country B,6348.26
8920,Country B,31674.98
8921,Country B,6442.09
8922,Country B,7021.51
8923,Country B,21954.16
8924,Country B,12193.32
8925,Country B,9105.44
8926,Country B,115123.58
8927,Country B,27735.7
8928,Country B,9024.01
8929,Country B,7197.13
8930,Country B,7370.42
8931,Country B,8597.03
8932,Country B,6367.5
8933,Country B,5544.88
8934,Country B,6951.99
8935,Country B,8279.89
8936,Country B,9409.93
8937,Country B,5800.74
8938,Country B,5509.73
8939,Country B,6632.81
8940,Country B,5237.63
8941,Country B,20451.68
8942,Country B,40758.65
8943,Country B,51821.19
8944,Country B,7052.18
8945,Country B,9401.45
8946,Country B,8094.6
8947,Country B,5061.99
8948,Country B,374117.49
8949,Country B,6224.31
8950,Country B,6706.16
8951,Country B,6820.98
8952,Country B,12050.08
8953,Country B,6505.45
8954,Country B,7602.53
8955,Country B,5472.29
8956,Country B,9519.66
8957,Country B,5207.46
8958,Country B,8720.96
8959,Country B,5863.8
8960,Country B,52945.32
8961,Country B,5470.24
8962,Country B,37267.13
8963,Country B,5760.95
8964,Country B,22318.34
8965,Country B,5376.73
8966,Country B,11730.14
8967,Country B,5607.79
8968,Country B,6374.81
8969,Country B,62399.02
8970,Country B,12654.56
8971,Country B,18213.14
8972,Country B,6654.2
8973,Country B,10961.04
8974,Country B,19006.49
8975,Country B,9267.35
8976,Country B,5291.7
8977,Country B,5110.39
8978,Country B,9201
8979,Country B,7255.75
8980,Country B,11559.84
8981,Country B,5718.51
8982,Country B,5731.8
8983,Country B,11260.64
8984,Country B,14190.51
8985,Country B,8098.57
8986,Country B,7073.21
8987,Country B,10437.78
8988,Country B,80875.98
8989,Country B,10254.55
8990,Country B,22820.79
8991,Country B,5165.57
8992,Country B,147935.31
8993,Country B,7564.82
8994,Country B,14585.98
8995,Country B,7345.58
8996,Country B,7459.18
8997,Country B,9409.78
8998,Country B,11658.58
8999,Country B,15383.92
9000,Country B,18008.55
9001,Country B,10636.48
9002,Country B,5903.33
9003,Country B,33475.25
9004,Country B,19926.72
9005,Country B,9261.15
9006,Country B,6305.87
9007,Country B,18263.94
9008,Country B,6690.36
9009,Country B,5572.47
9010,Country B,21963.15
9011,Country B,5303.39
9012,Country B,8105.2
9013,Country B,31390.12
9014,Country B,24406.92
9015,Country B,37736.54
9016,Country B,5828.67
9017,Country B,13696.83
9018,Country B,5903.65
9019,Country B,9531.34
9020,Country B,12810.17
9021,Country B,8396.24
9022,Country B,5067.55
9023,Country B,6154.11
9024,Country B,8168.11
9025,Country B,25323.57
9026,Country B,6743.99
9027,Country B,7826.43
9028,Country B,7298.33
9029,Country B,16054.2
9030,Country B,6074.9
9031,Country B,15437.71
9032,Country B,62516.77
9033,Country B,6746.7
9034,Country B,7322.36
9035,Country B,8417.2
9036,Country B,47141.07
9037,Country B,6340.28
9038,Country B,6652.08
9039,Country B,19830.72
9040,Country B,10109.74
9041,Country B,8619.76
9042,Country B,5359.58
9043,Country B,10432.75
9044,Country B,5774.36
9045,Country B,5776.72
9046,Country B,5774.3
9047,Country B,9316.28
9048,Country B,7360.49
9049,Country B,19206.18
9050,Country B,18399.73
9051,Country B,6319.66
9052,Country B,7613.07
9053,Country B,6815.47
9054,Country B,5019.02
9055,Country B,6120.1
9056,Country B,8947.93
9057,Country B,8180.37
9058,Country B,6335.09
9059,Country B,20168.68
9060,Country B,10070.32
9061,Country B,51310.36
9062,Country B,5379.56
9063,Country B,5675.14
9064,Country B,10248.64
9065,Country B,5909.37
9066,Country B,15377.4
9067,Country B,8897.3
9068,Country B,5242.62
9069,Country B,322003.22
9070,Country B,6760.57
9071,Country B,9792.03
9072,Country B,5325.53
9073,Country B,6113.13
9074,Country B,10625.42
9075,Country B,13784.9
9076,Country B,7329.01
9077,Country B,7552.15
9078,Country B,5302.92
9079,Country B,26064.44
9080,Country B,22931.53
9081,Country B,6850.23
9082,Country B,8182.86
9083,Country B,39996.89
9084,Country B,314056.19
9085,Country B,14646.58
9086,Country B,8283.05
9087,Country B,5524
9088,Country B,26053.95
9089,Country B,10808.34
9090,Country B,14343.65
9091,Country B,5364.15
9092,Country B,68676.48
9093,Country B,7344.94
9094,Country B,7334.78
9095,Country B,5527.85
9096,Country B,5891.02
9097,Country B,9579.05
9098,Country B,7336.45
9099,Country B,6405.68
9100,Country B,8624.08
9101,Country B,6792.23
9102,Country B,51071.82
9103,Country B,12412.82
9104,Country B,39620.8
9105,Country B,5253.28
9106,Country B,7436.48
9107,Country B,5983.63
9108,Country B,5054.88
9109,Country B,19851.76
9110,Country B,11871.35
9111,Country B,5572.29
9112,Country B,5074.01
9113,Country B,13623.5
9114,Country B,13677.81
9115,Country B,557544.81
9116,Country B,10849.12
9117,Country B,10805.47
9118,Country B,8317.93
9119,Country B,22531.18
9120,Country B,5852.08
9121,Country B,12720.01
9122,Country B,5063.6
9123,Country B,15437.9
9124,Country B,6244.39
9125,Country B,362022.08
9126,Country B,13745.56
9127,Country B,13942.08
9128,Country B,15523.58
9129,Country B,5865.97
9130,Country B,6712.35
9131,Country B,72739.94
9132,Country B,23305.93
9133,Country B,5342.9
9134,Country B,14744.11
9135,Country B,5291.41
9136,Country B,8938.9
9137,Country B,23127.9
9138,Country B,38541.75
9139,Country B,5047.77
9140,Country B,5522.1
9141,Country B,28378.42
9142,Country B,7914.38
9143,Country B,8315.42
9144,Country B,31599.5
9145,Country B,12562.77
9146,Country B,18530.05
9147,Country B,5500.61
9148,Country B,11780.98
9149,Country B,35486.52
9150,Country B,11028.44
9151,Country B,13392.28
9152,Country B,6803.1
9153,Country B,51573.15
9154,Country B,6620.6
9155,Country B,6077.02
9156,Country B,8653.2
9157,Country B,6681.7
9158,Country B,29136.34
9159,Country B,10038.54
9160,Country B,7626.77
9161,Country B,19367.99
9162,Country B,15389.56
9163,Country B,23929.48
9164,Country B,15345.32
9165,Country B,8592.38
9166,Country B,25562.41
9167,Country B,44487.55
9168,Country B,5327.03
9169,Country B,5087.84
9170,Country B,14383.58
9171,Country B,28480.52
9172,Country B,5186.72
9173,Country B,9632.41
9174,Country B,342993.18
9175,Country B,15399.34
9176,Country B,7767.65
9177,Country B,11147.37
9178,Country B,6131.66
9179,Country B,9674.57
9180,Country B,6727.29
9181,Country B,6769.68
9182,Country B,8167.62
9183,Country B,19914.87
9184,Country B,351559.84
9185,Country B,23871.17
9186,Country B,8210.22
9187,Country B,6174.05
9188,Country B,6050.31
9189,Country B,5098.26
9190,Country B,5823.49
9191,Country B,6318.95
9192,Country B,17647.76
9193,Country B,7067.84
9194,Country B,8148.41
9195,Country B,8091.31
9196,Country B,22365.54
9197,Country B,8673.33
9198,Country B,10350.88
9199,Country B,116065.85
9200,Country B,12616.3
9201,Country B,6681.64
9202,Country B,14197.25
9203,Country B,13957.76
9204,Country B,6902.11
9205,Country B,7606.34
9206,Country B,6378.56
9207,Country B,5308.12
9208,Country B,7547.47
9209,Country B,10111.86
9210,Country B,12400.34
9211,Country B,6658.01
9212,Country B,7226.97
9213,Country B,17369.21
9214,Country B,13874.02
9215,Country B,5374.49
9216,Country B,5217.32
9217,Country B,5358.62
9218,Country B,9873.38
9219,Country B,6205.33
9220,Country B,15695.38
9221,Country B,6154.52
9222,Country B,21579.46
9223,Country B,7613.24
9224,Country B,8819.38
9225,Country B,7301.09
9226,Country B,7344.61
9227,Country B,6889.52
9228,Country B,6673.12
9229,Country B,10364.52
9230,Country B,8695.67
9231,Country B,14639.84
9232,Country B,21826.25
9233,Country B,11578.69
9234,Country B,8010.57
9235,Country B,6803.12
9236,Country B,6284.36
9237,Country B,12459.95
9238,Country B,6748.05
9239,Country B,115506.52
9240,Country B,7133.48
9241,Country B,6274.8
9242,Country B,7319.13
9243,Country B,7874.42
9244,Country B,21411.2
9245,Country B,16722.13
9246,Country B,6207.59
9247,Country B,10917.9
9248,Country B,14394.27
9249,Country B,7202.82
9250,Country B,5005.7
9251,Country B,5227.85
9252,Country B,33356.26
9253,Country B,5712.64
9254,Country B,15616.57
9255,Country B,15503.63
9256,Country B,6674.57
9257,Country B,5029.94
9258,Country B,9781.78
9259,Country B,5465.49
9260,Country B,16615.88
9261,Country B,6925.42
9262,Country B,5814.43
9263,Country B,7292.84
9264,Country B,5637.36
9265,Country B,13831.07
9266,Country B,5169.36
9267,Country B,6766.8
9268,Country B,16124.71
9269,Country B,6444.06
9270,Country B,251528.66
9271,Country B,9983.3
9272,Country B,6026.47
9273,Country B,7010.84
9274,Country B,7009.7
9275,Country B,20820.36
9276,Country B,5758.43
9277,Country B,5591.07
9278,Country B,6915.38
9279,Country B,9745.15
9280,Country B,23100.06
9281,Country B,95138.75
9282,Country B,14437.28
9283,Country B,13305.26
9284,Country B,7139.5
9285,Country B,7714.41
9286,Country B,5466.76
9287,Country B,6587.37
9288,Country B,6013.16
9289,Country B,30735.56
9290,Country B,16494.08
9291,Country B,8789.44
9292,Country B,11937.57
9293,Country B,9826.09
9294,Country B,5457.35
9295,Country B,13581.66
9296,Country B,20763
9297,Country B,23218.54
9298,Country B,108259.05
9299,Country B,41781.56
9300,Country B,7166.22
9301,Country B,7911.46
9302,Country B,14096.23
9303,Country B,28749.22
9304,Country B,8257.48
9305,Country B,19095.62
9306,Country B,19648.32
9307,Country B,6198.41
9308,Country B,9539.03
9309,Country B,14110.82
9310,Country B,41320.58
9311,Country B,7558.01
9312,Country B,16533.05
9313,Country B,5772.18
9314,Country B,22369.33
9315,Country B,8002.48
9316,Country B,5680.73
9317,Country B,8669.67
9318,Country B,5242.33
9319,Country B,15424.46
9320,Country B,31078.36
9321,Country B,18487.4
9322,Country B,11544.93
9323,Country B,20860.24
9324,Country B,32472.79
9325,Country B,7384.88
9326,Country B,5357.12
9327,Country B,101695.03
9328,Country B,7660.75
9329,Country B,7151.61
9330,Country B,9326.77
9331,Country B,31688.97
9332,Country B,6184.49
9333,Country B,8177.29
9334,Country B,16316.01
9335,Country B,5494.3
9336,Country B,8928.11
9337,Country B,6845.36
9338,Country B,9990.38
9339,Country B,11269.62
9340,Country B,15291.58
9341,Country B,7539.71
9342,Country B,36736.99
9343,Country B,69109.69
9344,Country B,11915.45
9345,Country B,14659.8
9346,Country B,5329.21
9347,Country B,11236.29
9348,Country B,5513.74
9349,Country B,655416.51
9350,Country B,5470.41
9351,Country B,5174.94
9352,Country B,5368.02
9353,Country B,7485.21
9354,Country B,35562.88
9355,Country B,5743.21
9356,Country B,17941.08
9357,Country B,9269.24
9358,Country B,12824.02
9359,Country B,6941.22
9360,Country B,6973.3
9361,Country B,5125.92
9362,Country B,24319.81
9363,Country B,8967.38
9364,Country B,8093.05
9365,Country B,7552.37
9366,Country B,160420.18
9367,Country B,6758.79
9368,Country B,11227.76
9369,Country B,7288.17
9370,Country B,32524.65
9371,Country B,6502.16
9372,Country B,21556.94
9373,Country B,10931.94
9374,Country B,24876.69
9375,Country B,11661.46
9376,Country B,6565.81
9377,Country B,30773.24
9378,Country B,24363.17
9379,Country B,11895.46
9380,Country B,6381.12
9381,Country B,12827.07
9382,Country B,10584.83
9383,Country B,15021.97
9384,Country B,7078.66
9385,Country B,6870.02
9386,Country B,15657.08
9387,Country B,7623.06
9388,Country B,11017.75
9389,Country B,27753.94
9390,Country B,12582.32
9391,Country B,12919.39
9392,Country B,10761.87
9393,Country B,7784.89
9394,Country B,9356.88
9395,Country B,7408.63
9396,Country B,5705.7
9397,Country B,8470.13
9398,Country B,20851.45
9399,Country B,15502.01
9400,Country B,15439.11
9401,Country B,5213.18
9402,Country B,33926.07
9403,Country B,7022.3
9404,Country B,7367.68
9405,Country B,15547.58
9406,Country B,7791.76
9407,Country B,5515.83
9408,Country B,14940.66
9409,Country B,12832.96
9410,Country B,12976.04
9411,Country B,5207.1
9412,Country B,14354.54
9413,Country B,8949.48
9414,Country B,14572.72
9415,Country B,26705.22
9416,Country B,5007.11
9417,Country B,7075.29
9418,Country B,212107.97
9419,Country B,5525.2
9420,Country B,8178.65
9421,Country B,19432.89
9422,Country B,6146.46
9423,Country B,26067.8
9424,Country B,19209.11
9425,Country B,7676.45
9426,Country B,7815.53
9427,Country B,97036.68
9428,Country B,12416.14
9429,Country B,11829.18
9430,Country B,5388.66
9431,Country B,15007.22
9432,Country B,7614.37
9433,Country B,6456.66
9434,Country B,5817.47
9435,Country B,98051.27
9436,Country B,12615.33
9437,Country B,54663.18
9438,Country B,6761.03
9439,Country B,11207.89
9440,Country B,8384.31
9441,Country B,21543.11
9442,Country B,5709.19
9443,Country B,7309.64
9444,Country B,5788.69
9445,Country B,11251.39
9446,Country B,26584.75
9447,Country B,14942.81
9448,Country B,5926.28
9449,Country B,5342.72
9450,Country B,7262.6
9451,Country B,155458.56
9452,Country B,19091.55
9453,Country B,5036.4
9454,Country B,8147.46
9455,Country B,7898.72
9456,Country B,15127.99
9457,Country B,17703.13
9458,Country B,5973.69
9459,Country B,28578.7
9460,Country B,5112.02
9461,Country B,27103.6
9462,Country B,6249.43
9463,Country B,6327.03
9464,Country B,35487.86
9465,Country B,5787.45
9466,Country B,27987.9
9467,Country B,17153.63
9468,Country B,5074.62
9469,Country B,5653.42
9470,Country B,6704.9
9471,Country B,7917.98
9472,Country B,14443.4
9473,Country B,15831.69
9474,Country B,6891.63
9475,Country B,5435.67
9476,Country B,21629.44
9477,Country B,6241.18
9478,Country B,31078.95
9479,Country B,34798.26
9480,Country B,25023.8
9481,Country B,6070.69
9482,Country B,5582.41
9483,Country B,5430.46
9484,Country B,7816.38
9485,Country B,10724.36
9486,Country B,896442
9487,Country B,15263.87
9488,Country B,9883.91
9489,Country B,6152.04
9490,Country B,6261.24
9491,Country B,5279.7
9492,Country B,15978.56
9493,Country B,13237.32
9494,Country B,15068.19
9495,Country B,7092.36
9496,Country B,48688.04
9497,Country B,5158.19
9498,Country B,5821.98
9499,Country B,10994.29
9500,Country B,6282.03
9501,Country B,12193.56
9502,Country B,9179.6
9503,Country B,16653.84
9504,Country B,6240.96
9505,Country B,27725.53
9506,Country B,13768.41
9507,Country B,41583.58
9508,Country B,6197.34
9509,Country B,6625.15
9510,Country B,51712.11
9511,Country B,11463.35
9512,Country B,5704.05
9513,Country B,45607.41
9514,Country B,27062.09
9515,Country B,6852.74
9516,Country B,9713.03
9517,Country B,15474.37
9518,Country B,9123.67
9519,Country B,76638.52
9520,Country B,6144.86
9521,Country B,16546.02
9522,Country B,6753.44
9523,Country B,27220.71
9524,Country B,5557.49
9525,Country B,9674.6
9526,Country B,6538.67
9527,Country B,6255.78
9528,Country B,12825.1
9529,Country B,5821.73
9530,Country B,10967.46
9531,Country B,6931.33
9532,Country B,9203.57
9533,Country B,18684.38
9534,Country B,7118.07
9535,Country B,6939.82
9536,Country B,14119.02
9537,Country B,27610
9538,Country B,12486.95
9539,Country B,6339.83
9540,Country B,19728.5
9541,Country B,10314.43
9542,Country B,55930.53
9543,Country B,12703.96
9544,Country B,5236.79
9545,Country B,6574.04
9546,Country B,6546.68
9547,Country B,7383.94
9548,Country B,11068.91
9549,Country B,114844.65
9550,Country B,6721.4
9551,Country B,130446.35
9552,Country B,5472.2
9553,Country B,5086.2
9554,Country B,30329.43
9555,Country B,8103.84
9556,Country B,6003.87
9557,Country B,5417.83
9558,Country B,33489.77
9559,Country B,5362.02
9560,Country B,6852.96
9561,Country B,9592.17
9562,Country B,7583.77
9563,Country B,38215.9
9564,Country B,9373.76
9565,Country B,46515.99
9566,Country B,41129.2
9567,Country B,332884.43
9568,Country B,11766.68
9569,Country B,5265.81
9570,Country B,7003.77
9571,Country B,9628.35
9572,Country B,5095.16
9573,Country B,6014.67
9574,Country B,30346.98
9575,Country B,10657.09
9576,Country B,71347.14
9577,Country B,5498.97
9578,Country B,28003.68
9579,Country B,7606.27
9580,Country B,12140.27
9581,Country B,7561.91
9582,Country B,15822.46
9583,Country B,11275.77
9584,Country B,46976.16
9585,Country B,9731.65
9586,Country B,124478.59
9587,Country B,5924.5
9588,Country B,5180.34
9589,Country B,689732.26
9590,Country B,9365.33
9591,Country B,20612.85
9592,Country B,18270.13
9593,Country B,28562.27
9594,Country B,16008.94
9595,Country B,12548.6
9596,Country B,5137.13
9597,Country B,24961.88
9598,Country B,5465.59
9599,Country B,6403.15
9600,Country B,17617.42
9601,Country B,5487.38
9602,Country B,5323.84
9603,Country B,5922.6
9604,Country B,5479.86
9605,Country B,5694.06
9606,Country B,7074.77
9607,Country B,6053.85
9608,Country B,7757.27
9609,Country B,6026.11
9610,Country B,501993.52
9611,Country B,24288.89
9612,Country B,9378.13
9613,Country B,88022.33
9614,Country B,34091.02
9615,Country B,5070.16
9616,Country B,14337.57
9617,Country B,15545.38
9618,Country B,6733.46
9619,Country B,5210.3
9620,Country B,82695.95
9621,Country B,64718.51
9622,Country B,13536.59
9623,Country B,10248.21
9624,Country B,23910.67
9625,Country B,10046.85
9626,Country B,35180.94
9627,Country B,8193.17
9628,Country B,14249.82
9629,Country B,23338.62
9630,Country B,5471.47
9631,Country B,11739.55
9632,Country B,6153.2
9633,Country B,6128.88
9634,Country B,43305.92
9635,Country B,9516.51
9636,Country B,6663.52
9637,Country B,14897.65
9638,Country B,25954.96
9639,Country B,13419.01
9640,Country B,7623.24
9641,Country B,5027.45
9642,Country B,8716.29
9643,Country B,16822.55
9644,Country B,7552.5
9645,Country B,6507.27
9646,Country B,8906.76
9647,Country B,5478.04
9648,Country B,6824.54
9649,Country B,27214.6
9650,Country B,8275.91
9651,Country B,12242.36
9652,Country B,6331.37
9653,Country B,7167.34
9654,Country B,8021.37
9655,Country B,5544.94
9656,Country B,5476.48
9657,Country B,5631.28
9658,Country B,9537.01
9659,Country B,9580.76
9660,Country B,20587.52
9661,Country B,7349.03
9662,Country B,12642.89
9663,Country B,8063.4
9664,Country B,10108.48
9665,Country B,7746.02
9666,Country B,45089.19
9667,Country B,10522.59
9668,Country B,62547.11
9669,Country B,100779.53
9670,Country B,20077.73
9671,Country B,11272.58
9672,Country B,6604.27
9673,Country B,7648.39
9674,Country B,5084.73
9675,Country B,7285.97
9676,Country B,10956.92
9677,Country B,9328.44
9678,Country B,36335.62
9679,Country B,7188.78
9680,Country B,15775.94
9681,Country B,11020.94
9682,Country B,11374.83
9683,Country B,79011.65
9684,Country B,5547.52
9685,Country B,10507.25
9686,Country B,11753.84
9687,Country B,10046.34
9688,Country B,16857.67
9689,Country B,309063.82
9690,Country B,11971.41
9691,Country B,5946.84
9692,Country B,9060.82
9693,Country B,28605.49
9694,Country B,5004.21
9695,Country B,6574.67
9696,Country B,5248.15
9697,Country B,7844.78
9698,Country B,6724.23
9699,Country B,23870.76
9700,Country B,5238.16
9701,Country B,7846.74
9702,Country B,34911.97
9703,Country B,5485.11
9704,Country B,37934.91
9705,Country B,8115.81
9706,Country B,5626.82
9707,Country B,11426.19
9708,Country B,7430.55
9709,Country B,8890.15
9710,Country B,5505.67
9711,Country B,11708.47
9712,Country B,8538.15
9713,Country B,60867.9
9714,Country B,71778.74
9715,Country B,8228.59
9716,Country B,18891.59
9717,Country B,22462.3
9718,Country B,5161.91
9719,Country B,59994.47
9720,Country B,61156.74
9721,Country B,119714.28
9722,Country B,11739.06
9723,Country B,12382.09
9724,Country B,7965.92
9725,Country B,6518.91
9726,Country B,11175.4
9727,Country B,54471.87
9728,Country B,6740.52
9729,Country B,17897.51
9730,Country B,5345.5
9731,Country B,7056.37
9732,Country B,7159.81
9733,Country B,37388.4
9734,Country B,8999.63
9735,Country B,5307
9736,Country B,12137.6
9737,Country B,19584.26
9738,Country B,41377.43
9739,Country B,13476.2
9740,Country B,8846.23
9741,Country B,5553.44
9742,Country B,7441.59
9743,Country B,6767.07
9744,Country B,8751.26
9745,Country B,6045.29
9746,Country B,10514.77
9747,Country B,30473.72
9748,Country B,52798.73
9749,Country B,5722.75
9750,Country B,8884.94
9751,Country B,9184.33
9752,Country B,5027.84
9753,Country B,6944.19
9754,Country B,6674.07
9755,Country B,8976.07
9756,Country B,40138.82
9757,Country B,10428.13
9758,Country B,7362.1
9759,Country B,5076.02
9760,Country B,6337
9761,Country B,40678.31
9762,Country B,5514.46
9763,Country B,5358.16
9764,Country B,24701.76
9765,Country B,11923.31
9766,Country B,12176.4
9767,Country B,17930.85
9768,Country B,5912.04
9769,Country B,6379.48
9770,Country B,14223.73
9771,Country B,12776.12
9772,Country B,90473.31
9773,Country B,5946.3
9774,Country B,8985.87
9775,Country B,23463.89
9776,Country B,7823.77
9777,Country B,27318.83
9778,Country B,26622.33
9779,Country B,5487.71
9780,Country B,23224.96
9781,Country B,6271.47
9782,Country B,8723.22
9783,Country B,10344.61
9784,Country B,8122.55
9785,Country B,6879.84
9786,Country B,8222.46
9787,Country B,8803.65
9788,Country B,34544.69
9789,Country B,8675.1
9790,Country B,24510.42
9791,Country B,13729.9
9792,Country B,10436.48
9793,Country B,7724.73
9794,Country B,6976.03
9795,Country B,9967.41
9796,Country B,5879.59
9797,Country B,5484.21
9798,Country B,13219.07
9799,Country B,72583.49
9800,Country B,5382.06
9801,Country B,6453.82
9802,Country B,10829.42
9803,Country B,14749.29
9804,Country B,6551.24
9805,Country B,14563.05
9806,Country B,10406.87
9807,Country B,9465.69
9808,Country B,5190.66
9809,Country B,5387.33
9810,Country B,5231.63
9811,Country B,46423.94
9812,Country B,8692.96
9813,Country B,21995.95
9814,Country B,5264.09
9815,Country B,10799.77
9816,Country B,48754.33
9817,Country B,8169.78
9818,Country B,5018.82
9819,Country B,8069.47
9820,Country B,3810768.85
9821,Country B,5108.99
9822,Country B,5702.87
9823,Country B,7918.83
9824,Country B,14443.01
9825,Country B,9597.59
9826,Country B,5772.97
9827,Country B,8136.71
9828,Country B,6395.89
9829,Country B,21758.47
9830,Country B,13592.71
9831,Country B,6279.97
9832,Country B,5306.48
9833,Country B,18079.55
9834,Country B,6056.29
9835,Country B,22582.73
9836,Country B,48265.15
9837,Country B,7118.83
9838,Country B,6325.55
9839,Country B,6714.68
9840,Country B,12362.97
9841,Country B,60022.25
9842,Country B,5821.11
9843,Country B,5424.24
9844,Country B,14090.66
9845,Country B,140920.45
9846,Country B,7849.07
9847,Country B,5785.93
9848,Country B,11018.37
9849,Country B,8733.23
9850,Country B,34830.25
9851,Country B,5585.66
9852,Country B,8205.48
9853,Country B,6682.16
9854,Country B,17477.23
9855,Country B,5323.49
9856,Country B,5162.44
9857,Country B,9142.48
9858,Country B,6282.02
9859,Country B,6046.32
9860,Country B,42339.55
9861,Country B,28585.61
9862,Country B,41265.95
9863,Country B,9880.09
9864,Country B,9836.88
9865,Country B,5373.06
9866,Country B,11300.58
9867,Country B,6343.64
9868,Country B,13611.38
9869,Country B,51685.08
9870,Country B,17985.18
9871,Country B,15410.42
9872,Country B,7206.32
9873,Country B,8396.72
9874,Country B,6587.77
9875,Country B,20957.58
9876,Country B,46066.88
9877,Country B,18617.98
9878,Country B,10498.26
9879,Country B,5205.05
9880,Country B,7469.53
9881,Country B,27385.93
9882,Country B,5122.06
9883,Country B,7954.71
9884,Country B,6295.74
9885,Country B,6067.71
9886,Country B,16777.62
9887,Country B,8005.79
9888,Country B,8212.16
9889,Country B,10427.74
9890,Country B,6667.81
9891,Country B,6440.51
9892,Country B,9632.43
9893,Country B,13693.62
9894,Country B,6386.74
9895,Country B,5262.26
9896,Country B,8094.5
9897,Country B,15141.68
9898,Country B,6931.35
9899,Country B,31016.03
9900,Country B,26719.08
9901,Country B,4204297.7
9902,Country B,7513.69
9903,Country B,7697.81
9904,Country B,7509.78
9905,Country B,25136.63
9906,Country B,11046.06
9907,Country B,8817.32
9908,Country B,7133.1
9909,Country B,58367.86
9910,Country B,6363.72
9911,Country B,5852.43
9912,Country B,5136.19
9913,Country B,10845.04
9914,Country B,14628.95
9915,Country B,5659.31
9916,Country B,5673.45
9917,Country B,6847.33
9918,Country B,13881.07
9919,Country B,5905.45
9920,Country B,5691.06
9921,Country B,6721.77
9922,Country B,7721.57
9923,Country B,7986.8
9924,Country B,5957.94
9925,Country B,5299.37
9926,Country B,61602.49
9927,Country B,13028.4
9928,Country B,5322.69
9929,Country B,37964.11
9930,Country B,5596.62
9931,Country B,5095.67
9932,Country B,59383.61
9933,Country B,11352.88
9934,Country B,5661.21
9935,Country B,5880.9
9936,Country B,5132.94
9937,Country B,11606.42
9938,Country B,12292.19
9939,Country B,7774.8
9940,Country B,10851.21
9941,Country B,6811.89
9942,Country B,23591.71
9943,Country B,106193.98
9944,Country B,11422.99
9945,Country B,7475.87
9946,Country B,16221.98
9947,Country B,23025.97
9948,Country B,26059.43
9949,Country B,5127.2
9950,Country B,5515.12
9951,Country B,6405.26
9952,Country B,6002.04
9953,Country B,5538.1
9954,Country B,23980.6
9955,Country B,11321.77
9956,Country B,8210.87
9957,Country B,8637.28
9958,Country B,5654.43
9959,Country B,7470.74
9960,Country B,5415.46
9961,Country B,7292.36
9962,Country B,19667.88
9963,Country B,23464.96
9964,Country B,5960.71
9965,Country B,10854.85
9966,Country B,12877.06
9967,Country B,34003.26
9968,Country B,5207.63
9969,Country B,5330.82
9970,Country B,24479.22
9971,Country B,10847.33
9972,Country B,5444.7
9973,Country B,6351.87
9974,Country B,28297.95
9975,Country B,10171.79
9976,Country B,19838.59
9977,Country B,6211.82
9978,Country B,10017.98
9979,Country B,7345.44
9980,Country B,7837.81
9981,Country B,5745.47
9982,Country B,5251.63
9983,Country B,5951.09
9984,Country B,30456.76
9985,Country B,6938.15
9986,Country B,231014.56
9987,Country B,12619.02
9988,Country B,43598.18
9989,Country B,13176.08
9990,Country B,8671.13
9991,Country B,6711.21
9992,Country B,7040.38
9993,Country B,19219.25
9994,Country B,40957.22
9995,Country B,5605.29
9996,Country B,6542.3
9997,Country B,6531.54
9998,Country B,8227.13
9999,Country B,6909.79
10000,Country B,7298.6
1,Country A,36705.55
2,Country A,42004.98
3,Country A,38044.25
4,Country A,35563.24
5,Country A,34580.78
6,Country A,35674.04
7,Country A,41524.29
8,Country A,37483.91
9,Country A,33748.22
10,Country A,35134.69
11,Country A,25733.87
12,Country A,37855.7
13,Country A,42027.21
14,Country A,30623.13
15,Country A,36842.68
16,Country A,33765.59
17,Country A,32265.06
18,Country A,36797.16
19,Country A,32488.72
20,Country A,35896.55
21,Country A,44288.97
22,Country A,28135.31
23,Country A,32826.07
24,Country A,34048.59
25,Country A,43790.86
26,Country A,41464.05
27,Country A,36001.51
28,Country A,30209.19
29,Country A,37846
30,Country A,36876.87
31,Country A,39154.36
32,Country A,36328.03
33,Country A,29424.4
34,Country A,34782.94
35,Country A,45490.41
36,Country A,28265.23
37,Country A,37148.72
38,Country A,46080.4
39,Country A,33928.66
40,Country A,39173.05
41,Country A,33789.79
42,Country A,38622.48
43,Country A,29733.64
44,Country A,33084.86
45,Country A,42631.99
46,Country A,51175.05
